2021-06-15 20:00:00 | /errorHandler.js(30) | DKqEGFxr8xAbShEX2CxqbFVKl0VuqHvY | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:28 | /errorHandler.js(30) | bPV0h28HAwjMdjdFMQhoY7bAkgnJel0n | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-13","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:29 | /errorHandler.js(30) | ZLXa1lG6HMlQ9vqpKcy8Y5zUvF8qUEPV | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:31 | /errorHandler.js(30) | 6QD6yXd1kJhn84usnjQVFNMNIpYClOAw | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:32 | /errorHandler.js(30) | TnIJaxO9OOTcmTLerB5lsfzfLpz2q1s2 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-09","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:34 | /errorHandler.js(30) | H2CrBwXtdawmz1ypD3ymSoYa91sDoSAT | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:34 | /errorHandler.js(30) | TRZhdLyz2IZRXk2DMIseBE9s7jf0qq0u | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:35 | /errorHandler.js(30) | bpetb7O640apXUXqedom66l7uriptlnM | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 20:31:36 | /errorHandler.js(30) | KDKUyG5E27NawyU18E0WrDj9eI68dXEu | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:36 | /errorHandler.js(30) | aQ7QAndd3polWrk6VKcdLDl8EAGPiAv1 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 20:31:37 | /errorHandler.js(30) | BYg6WPODtQgoXQjkQafHRK1syYBFvZ2r | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:37 | /errorHandler.js(30) | 7i1OvzmbKES85KwyhBFV3jU3bLHu2VCR | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:38 | /errorHandler.js(30) | fjqFcbiqrikxAGHhGR62yBx1X3CKeWHp | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:39 | /errorHandler.js(30) | Cr08TcWjDyr1TpFciEHUo1xrvGzCyBMB | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:40 | /errorHandler.js(30) | dTb05bi7UsUGU8JNs1JsosA1ETuIQFov | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:42 | /errorHandler.js(30) | Q7H7MJN10U9fqfe5BMVGEK9EEG4E50IK | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:42 | /errorHandler.js(30) | 0zlkUY7MdVlXN53J8jPa80r7ozWiCImP | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:44 | /errorHandler.js(30) | t7eoRBPdDKKxVStmL51PeLe6KRez6yYP | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:44 | /errorHandler.js(30) | t7eoRBPdDKKxVStmL51PeLe6KRez6yYP | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:45 | /errorHandler.js(30) | 2Utpfkzwobz0tQv4ORhf4xUFFFfyFX14 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:46 | /errorHandler.js(30) | mnsqGzk6uaUCzOGozXXRzEnqsIg63HvO | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:47 | /errorHandler.js(30) | RuPsMBaKC2fVVTRUf1FDl7UXPdzGKoLj | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:48 | /errorHandler.js(30) | U47PQfdFFgNNqycQ2qxEb67c5oxIYWos | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:48 | /errorHandler.js(30) | U47PQfdFFgNNqycQ2qxEb67c5oxIYWos | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:49 | /errorHandler.js(30) | KswwQDM4TdkpzygYsQBfE6Nc3RT83MES | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:50 | /errorHandler.js(30) | zBYWzVfPSSH9hktiXqELYyXE5HqTTzlt | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:51 | /errorHandler.js(30) | JErAfD6Zf1RUo6gpvNmjROzzPuV2vSn4 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-10","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:52 | /errorHandler.js(30) | blMk0d0G7DWVlXM5D52UnfuZIjvVNXoD | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:52 | /errorHandler.js(30) | blMk0d0G7DWVlXM5D52UnfuZIjvVNXoD | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:54 | /errorHandler.js(30) | DKKNw4tsC9YUHFq0GSOCSUVlzDSu8d15 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:54 | /errorHandler.js(30) | P5apMgk5NNS1zytGXCxJNvZ8FK0gFEE9 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:55 | /errorHandler.js(30) | 91msKdRalIYf80X21BPgjwB5p05LhwoF | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 20:31:56 | /errorHandler.js(30) | UduaGXCTCgjr0gMUUh4VeaWNcN1spYX3 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 20:31:57 | /errorHandler.js(30) | dHTrM1qPrl34a2GGtAmdj2AFxJfdhizC | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:57 | /errorHandler.js(30) | dHTrM1qPrl34a2GGtAmdj2AFxJfdhizC | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:58 | /errorHandler.js(30) | loeJ8xaVp3JRBgT60Kc05tuS9Br6zLQl | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:58 | /errorHandler.js(30) | jhefV1X3PY5V6JkpXRt7TlEd2upPgDI7 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:31:59 | /errorHandler.js(30) | 71b9KIvtrGaVFb81UdtLe4akjxH25u3W | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:00 | /errorHandler.js(30) | 5URiR9pJ8tH23fEf1Y1QDkjCOtiZd8sZ | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:01 | /errorHandler.js(30) | 94Hjz7Kh4pUlZv7vdNgyZqWQe4706MnU | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:02 | /errorHandler.js(30) | OCh9FBIxQt8F8mmQau8nbMOuS2ju2DVd | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:03 | /errorHandler.js(30) | imbyBbcMKbGe1R00ZvRHNfNRHbr1cV1R | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:06 | /errorHandler.js(30) | afSPtjxnHp2mXktnIjTfSJcb8ku670ue | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:06 | /errorHandler.js(30) | MqczC9H6pwRhEgztVN1caAsal7jUiz6t | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getWaiting?page=1&size=10 | GET | Request : {"page":"1","size":"10","clinicId":["60a6994c58b1f5001fcaf9d9","601cfbcc0762a2413728ddc6","6065d3043717ba001fc032be","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:32:12 | /errorHandler.js(30) | 6oT0AODOqzMRMgc0QvVo7AAsHPTgaJwC | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:14 | /errorHandler.js(30) | wdkopAeEVOakuKl73or1xk2SyTAaAi1B | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:15 | /errorHandler.js(30) | 11tJaRLtDIanoXNxvzmlhNeMM4pWzrqz | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 20:32:15 | /errorHandler.js(30) | yaUIzPPEHg3P5nYnEpFa81WEzmRnM1V1 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:16 | /errorHandler.js(30) | MZ87vOc1PmYATq2LOnynF9a5O2tTrCdZ | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 20:32:17 | /errorHandler.js(30) | TWcjHdyr7r27LdogClRGS7F3WlSBUDIR | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:19 | /errorHandler.js(30) | QySC9Rmledha82ycmaxU21YKn4aaJUd9 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:19 | /errorHandler.js(30) | 7bjUanErcfIxBb0QXthYvagPyZHZAIl7 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:21 | /errorHandler.js(30) | TAaqQykDXXXwXlwux6Za0DC7fj6d8PXH | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:22 | /errorHandler.js(30) | 7UXx3UaLIurpNeAbHrPxbc5pYqpOQPEb | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:23 | /errorHandler.js(30) | bKtUWn38GIHld8TSDLBwP5ZFljRdpB4j | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:25 | /errorHandler.js(30) | 6QKnW6sJuonzJeB36RK1s3gIVRwahYiN | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:26 | /errorHandler.js(30) | JOI5t4ptfUyUGcRjIoVwIJhzVDOXflcZ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:28 | /errorHandler.js(30) | vEmzcONQEkvmU5uDEOB0S9hvKQtb1m6P | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:31 | /errorHandler.js(30) | Dm4k55GOf3brKlVI9RpX8ELiVpDtJeg6 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:32 | /errorHandler.js(30) | khUci14ilAnmy6iXcVZUWeMkdyhEnOOL | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:33 | /errorHandler.js(30) | 2JGxVhv9nuhZbnvmc5DBZpA5eDHSTP4v | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:34 | /errorHandler.js(30) | rP96TtbAc9s8UbQmqkbnkkDIkhUSaQPu | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:34 | /errorHandler.js(30) | rP96TtbAc9s8UbQmqkbnkkDIkhUSaQPu | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:35 | /errorHandler.js(30) | PyskMitS5Wxr1qEnZOSLiv3uuxhp8KUm | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 20:32:36 | /errorHandler.js(30) | UNOPARJEQi4oWNRM8xZoIkEkwYvI8G6l | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 20:32:37 | /errorHandler.js(30) | Qn07N7Hw8oqO2PJas2GcHNom3PvXvovt | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:38 | /errorHandler.js(30) | Dy8eQLeP58kHYhJX3bksuINT2vhjDvwp | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:39 | /errorHandler.js(30) | 86d8oS9REJgmSlQ50EwGAbnmQ1CrfAFv | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-01","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:40 | /errorHandler.js(30) | nzaAuPgiwcepcSSmZsJjyaYBBZ5nDirU | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:43 | /errorHandler.js(30) | Dpwllhpv0K7D5ektUzclS980C01f1OTN | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:46 | /errorHandler.js(30) | cLDCgp4AGahczoK3oR5I6LCV297aLhh0 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:48 | /errorHandler.js(30) | Bzgu8N50F8XMfaSh4WNQraLH7TXEJ4KH | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:50 | /errorHandler.js(30) | Phab5QEZrlmjKhc3pc9w3mrG6hws0AaG | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:53 | /errorHandler.js(30) | dBXl7VIDSRQo5ZzY8FPwAwBJyby66Rww | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:53 | /errorHandler.js(30) | dBXl7VIDSRQo5ZzY8FPwAwBJyby66Rww | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-12","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:55 | /errorHandler.js(30) | CSuyRA04ryKZSP82jinaI0DBWP8MoyHq | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-12","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:55 | /errorHandler.js(30) | PkOq3vkPlGUn6EgOsdYsnb5PwEDk3hKc | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 20:32:55 | /errorHandler.js(30) | KpT8IZ2cGerpwdA9hp1MIhqdeZwgwqbp | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:56 | /errorHandler.js(30) | 7ytG1gK2k8nVPGavX9D2XP9ktNl4WpMk | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 20:32:56 | /errorHandler.js(30) | WcmF1AXwYcRcrGwUXdpsjG1LLdeR2dXg | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:32:57 | /errorHandler.js(30) | 898dWMrwPHtJflwTp0lu4Ua6hv7ZUnkd | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-07-07","firstName":"Shephali M","lastName":"Bhagat","ohip":"2210189409LN","mobileNumber":"6477402667","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"4:00 PM","timeSlotEnd":"4:30 PM"},"screeningResult":"low","dob":"1975-06-09","gender":"Female","email":"shephali_bhagat@hotmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"20 Arctic Wolf Road","postalcode":"L6R3K4","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":46,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-06-15 20:32:56","updatedAt":"2021-06-15 20:32:56","bookedDateTime":1625673600000,"bookingDate":"2021-06-16","_id":"60c946b8827afa001fd704df","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60c946b8827afa001fd704df","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60c946b8827afa001fd704df","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to RESCHEDULE or CANCEL too allows others to book. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
2021-06-15 20:32:57 | /errorHandler.js(30) | HOH0wba5Be7z9PGdgZ0jDwA2hFg3eGD3 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
