2021-06-13 20:00:02 | /errorHandler.js(30) | jud9Gopw6Xi30RSW1feVUHCQkTwEtdsY | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:02:02 | /errorHandler.js(30) | SdE5qVfiwlIszlXMSn6GPOPesHrnLgJz | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:02:10 | /errorHandler.js(30) | TFhS19RcIi7DQ8jj8z0TW6Dg4WHIZhLr | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:02:18 | /errorHandler.js(30) | b4fzdkx0zP6ZMclfCSf11hG9w70ksXHH | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-07","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 05:02:22 | /errorHandler.js(30) | o04yos6WN3Rzu0yhG5drU4uaIQoLstlg | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:02:30 | /errorHandler.js(30) | TYtdkT0HyDaucLtpV6I4cct0DOrlHZuq | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:02:42 | /errorHandler.js(30) | u0K15LH0cJvqyIh1e71el2G1bTTEQvg1 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:02:50 | /errorHandler.js(30) | 9YiqBjDp4TmVytsbWjyW22VVUTcAPPbd | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:03:02 | /errorHandler.js(30) | CbqnLhseJmUjjzeYfkc72xRPNSqz1mVI | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:03:08 | /errorHandler.js(30) | 9PLyTTYwSr0qKwTxdVbppWq7vurtdZZB | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 05:03:10 | /errorHandler.js(30) | JfLLjWWb9JOIwVH1fEZNwNw32omJoNsm | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:03:22 | /errorHandler.js(30) | 5ghVlptMhaTHnCkMjzHOjDp0ppEQhoVr | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:03:30 | /errorHandler.js(30) | Cqpwy1XCq4qxTxdwSfOkTDfpFMvixm2O | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:03:42 | /errorHandler.js(30) | f3hPivN2cfAXcfHwZCGz9czxVWpKCmmg | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:03:49 | /errorHandler.js(30) | eKfp1s0JZKrQRMzpG3tscX2CTgVZjiZP | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 05:03:50 | /errorHandler.js(30) | 6zELHVl9f4pKxXLqMU27bjvl8S8TqpSA | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:04:02 | /errorHandler.js(30) | id8MOSy1ArAljylFXq1y7m9o6MNxxyBs | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:04:10 | /errorHandler.js(30) | zTEaFCDuCNJ9ZQdO3P3EbvKF8rdSrKzD | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 05:04:10 | /errorHandler.js(30) | jqeghxSPlzrHQUaxV7t7hzAuKYwdaNiw | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:04:22 | /errorHandler.js(30) | w1sqyF0BXbRt5FHSfvA2QRXaMM0R2dpl | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:04:30 | /errorHandler.js(30) | WBa0mRExnbTW5akyBk3hnDp92ZYv0qmE | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:04:42 | /errorHandler.js(30) | 3OdCAx7RYQNC2OFjhXogPZvHw1x96zIk | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:04:50 | /errorHandler.js(30) | Xorpwtw5HauEgahpoRE1L2ddfdChRWhm | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:05:02 | /errorHandler.js(30) | rL636Nnm8dCXr15ROaPVbUm6OHRs7s6G | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:05:10 | /errorHandler.js(30) | eQZcuf86lmClL3mRz4mtvOJ8DWWYoh6H | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:05:22 | /errorHandler.js(30) | IlrCpQp4VDCd5ZTrUt5pkMaKLZaQF6q6 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:05:30 | /errorHandler.js(30) | qk7NJb5ByLOnGWCa9MqzerCjyFdnI1Ft | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:05:42 | /errorHandler.js(30) | Akzpoq8nWSfQuB0PpHaub5tR44on5LFG | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:05:50 | /errorHandler.js(30) | lX5HBh5fHkDX0cnrcSBxYoxfffasZxe2 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 05:05:50 | /errorHandler.js(30) | JlQfsonwmPjKqBjb0RYALphtxUbI2b2U | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:06:02 | /errorHandler.js(30) | 3PaJudpdMyK8y7AUzw07O3c5KjKRfuF5 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:06:10 | /errorHandler.js(30) | x49Q4mbADQYDLtBrQeBulExhl82KFOE4 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:06:22 | /errorHandler.js(30) | gXihn3udf1qGpPKgSa13JOkKfHFfVV99 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:06:30 | /errorHandler.js(30) | qxBOQhlEfRGbAkit2cTExjMwYYIqd3St | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:06:42 | /errorHandler.js(30) | pnrQ89v1jErop2kybwIImERFZtnvKn01 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:06:50 | /errorHandler.js(30) | 651gBbkwx6RE9Nzumb3qr5vLInmzaEr1 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:07:02 | /errorHandler.js(30) | 8kZgkfhguaBbcKWiuoPHLNIX6F6ex04U | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:07:10 | /errorHandler.js(30) | RVT5CvHqYs3mHoU56ESqrWSun3hgWyvY | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:07:22 | /errorHandler.js(30) | WztRO8gE2E8AGWOThYvEbHTGcjMZ7SzU | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:07:30 | /errorHandler.js(30) | RCkCvpGsEDywPvvBsI0wTP0oxuykokFd | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:07:42 | /errorHandler.js(30) | SOXIcAPwlO3kZtadENgzuzp5D4pi3KtU | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:07:50 | /errorHandler.js(30) | mHAII1F0QDqFcV4NO00e5qeaiFK6xRMn | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:08:02 | /errorHandler.js(30) | RLlGWV8DrPjxe1d3okYVXBWh22NqhnEs | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:08:10 | /errorHandler.js(30) | azVRDikWNaxnOKS9yHs1PLdas9zpg5TF | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:08:22 | /errorHandler.js(30) | gMtd2Vx6UqCeneytVe3Z1FPuOQotmvho | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:08:30 | /errorHandler.js(30) | qim9lpk3l99zcqQ9Ob3vJmd37EAEPhjN | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:08:42 | /errorHandler.js(30) | 2fNZUsSOwtZFZrn6leDeJ06by0XTw72S | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:08:50 | /errorHandler.js(30) | TpnbEQFztrxde90JKSYUYS4in9spa8hA | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:09:02 | /errorHandler.js(30) | 3d2gkX5D5vCEMBCUE3O5JDz9g9OIYcTZ | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:09:10 | /errorHandler.js(30) | fqg5X04bkfElLOrZXwW2uG7jCc1FkeQi | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:09:22 | /errorHandler.js(30) | 2Me2RHnQjhaRw9pYozDNFpzLlhHMFNep | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:09:30 | /errorHandler.js(30) | pXdWa7g06Gp1as58xpZrmuXhJ88T5T4N | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:09:42 | /errorHandler.js(30) | BSJY6EMXmQlBl0ZfbcVxVEgAlEybbfO8 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:09:50 | /errorHandler.js(30) | pS0K3czuCTurCLuGiZeyIaAHgHLFugkF | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:10:02 | /errorHandler.js(30) | RD4hXZvOsc43amAlexS4Ivu4Tuo3ImUI | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:10:10 | /errorHandler.js(30) | ig3ffX4pLzfd8jtfA1EGVdWQJXevC7JJ | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:10:13 | /errorHandler.js(30) | wntclHZX24xcjUFioQOmJG0VhwU8l6nh | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 05:10:22 | /errorHandler.js(30) | FOelzKwWahcp0FDpZ0DAWODMWzaiy9nE | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:10:30 | /errorHandler.js(30) | qnNCxqIsHOqw1KN6Ln0mrdv6sr0ZPFm5 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:10:42 | /errorHandler.js(30) | ijAF2XQHGVqETHqKRvle6qblz217jjiN | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:10:50 | /errorHandler.js(30) | iqKcQeMP3uzBY0pIa0iRWqZe1n9h90gG | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:11:02 | /errorHandler.js(30) | CZOLK4ypDCsu67RtuBKrPfDPixbxDRgr | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:11:10 | /errorHandler.js(30) | 5wlIsag8dxnSWBdh8GajSN2pDmFv0dnV | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:11:22 | /errorHandler.js(30) | KHxjpuOe7ZuqY8aA0bsATeboHZY39hID | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:11:30 | /errorHandler.js(30) | auKmGdMsi0zTMopsPX931MlYq2vJS6SE | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:11:42 | /errorHandler.js(30) | OxtAarcoJYR05bHYPRIKUyT5DBMomGjC | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:11:50 | /errorHandler.js(30) | Yi7HEBXfm18yxR9Xg5qOGerpvtV05H1P | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:12:02 | /errorHandler.js(30) | 18QNMqr2q6EyVCvHXVQNKS9RqOJF0U0g | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:12:10 | /errorHandler.js(30) | 2VvdAPYXpFkfYJAVXKxDyQyyjmzKiHOO | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:12:22 | /errorHandler.js(30) | 4492XdkNLXulLDxL9th8nK7tdVHOWZSv | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:12:30 | /errorHandler.js(30) | uJhdwxzz8jQ8Ip0OVAqqRMsQ5NqQ09PU | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:12:42 | /errorHandler.js(30) | 9o1cR4LGYKfZgfVXBPUuAEdPaNbk7sGK | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:12:50 | /errorHandler.js(30) | CMcJKGAAD5k2vDI3pzkVD4oX9vQqdIhQ | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:13:02 | /errorHandler.js(30) | HmZZragPqifyBMJJTDKaAQNWq3Q6WCwn | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:13:07 | /errorHandler.js(30) | PQeR8Skn3SCunGWMvb4mh4HvI6IdbCtX | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-14","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 05:13:10 | /errorHandler.js(30) | kOJdGXHgWgMSST8I0bCLOGGOcIsTQig6 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:13:22 | /errorHandler.js(30) | mvOks4vb2mW1m0JrNWYhAgX901yr3019 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 05:13:22 | /errorHandler.js(30) | 6BAZACa44uaIqLBozyjgrRhqo7I1b5SG | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:13:30 | /errorHandler.js(30) | N5sRc8UaZ9Xhk3UDUrSP0W1q3JydKalu | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:13:42 | /errorHandler.js(30) | 8UTdzspIu9nlWmqXY0f5lid8sfYO569L | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:13:50 | /errorHandler.js(30) | xpSDu6JlkgPhkIowOtmKZlPJ8My8khcX | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:14:02 | /errorHandler.js(30) | 983dqhNbWg9RgNSovVHMpDXkIlpRhvIu | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:14:10 | /errorHandler.js(30) | frO7T3LlaUFpAwJWKRmRKbpLKnfuoftO | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:14:22 | /errorHandler.js(30) | cmBcJP0ug1AmfP0gspmkKzxAWu0jFBwP | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:14:30 | /errorHandler.js(30) | G4VHZ3KnDOlvfsvpQb9xEbYjq9BcMLq0 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:14:42 | /errorHandler.js(30) | Bt0IM9WsUg5xAmh7EK2AHeRCpspLSoX9 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:14:50 | /errorHandler.js(30) | rXTZX43GULqQiRpo7a0ZrAni5INIuuT7 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:15:02 | /errorHandler.js(30) | QvVnjuk04o2DgfaHbfTlK8FuSpL9jVHb | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:15:10 | /errorHandler.js(30) | 9BQcKXoXHPCAkEE34eLgOAlMTs7eqqfH | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:15:22 | /errorHandler.js(30) | iQJuUiSSkJj7SLih67JPRNqaP8t8eMvV | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:15:30 | /errorHandler.js(30) | e6Rt799QW7wzN2xT7dQorUEpbIowJzaV | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:15:42 | /errorHandler.js(30) | laYdNBphpgSCby0xBDOs83NdgIeCGiBg | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:15:50 | /errorHandler.js(30) | INGuOoEbiZ3pplISZesEZSqkbiuOmbbC | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:16:02 | /errorHandler.js(30) | PZku23eNawHh4KkYTtfcwosvjz5YNenJ | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:16:10 | /errorHandler.js(30) | 3a1RAniNN5zBJFDh4ZcAK7wKae6mg3El | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:16:22 | /errorHandler.js(30) | vdDUrYokDo2Cv0CBCQb1EyFRX37mMMES | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:16:25 | /errorHandler.js(30) | BkdnCpObiHUM2guybfdmzBGefHdDnXTR | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-07-02","firstName":"Trushnaben ","lastName":"Patel","ohip":"8483784503PA","mobileNumber":"6478560009","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"3:30 PM","timeSlotEnd":"4:00 PM"},"screeningResult":"low","dob":"1983-01-08","gender":"Female","email":"trushna1983@gmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"88 Allegro dr. Brampton","postalcode":"L6Y5Y3","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":38,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-06-14 05:16:25","updatedAt":"2021-06-14 05:16:25","bookedDateTime":1625239800000,"bookingDate":"2021-06-14","_id":"60c71e69b3cd1d001f20a0d7","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60c71e69b3cd1d001f20a0d7","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60c71e69b3cd1d001f20a0d7","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to reschedule or cancel if you require it. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
2021-06-14 05:16:30 | /errorHandler.js(30) | TJDJy6pUVcObzeG9hehmI4ho8M1Ickqw | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 05:16:42 | /errorHandler.js(30) | luSZiRtsOs1BFNvXVH12Ligq2a5gXfbQ | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
