2021-06-15 20:00:00 | /errorHandler.js(30) | GCtm5mksHn8qr7GpiG2ybRznTwgVQQQ2 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-05","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:28 | /errorHandler.js(30) | wAom2VvspOtKzWdFeNHSVHupYqE9GK1X | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:29 | /errorHandler.js(30) | 1CBczQvMwjlZgeygBnwyXghYaA621tP0 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:29 | /errorHandler.js(30) | ZOpaAeEpzOj3ZoWiWnLtA0QCV9cgoWjn | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:30 | /errorHandler.js(30) | ptl9nZJDSbVID695pZTWBPqWBLEVWNMp | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:31 | /errorHandler.js(30) | b4iR6lCLR0kVx4kdoDmvsZa1WtQJcrBk | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:32 | /errorHandler.js(30) | dLl4oKrQBlOeGnllpFxh03axw5qudUw1 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:32 | /errorHandler.js(30) | V8iiw0WYyrxSJ8zOH5naTZGEexZtm1Co | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:33 | /errorHandler.js(30) | r6bCfM678zGWWVeUvIaD0DM16U9Jq8LF | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:35 | /errorHandler.js(30) | j7qvDlx3mA2kO73bEbDCntxaHSSGOnHt | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:35 | /errorHandler.js(30) | t2FJwxnIV75dyoxKRdo8wXGt41J31bEq | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:36 | /errorHandler.js(30) | h43GafDYlCQw7MQNaFGbKecagdQKXL63 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:36 | /errorHandler.js(30) | 3o0WIJfXoetqU6fBpk7TSyf8BozVsDJv | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | URL : http://10.0.4.176:2001/health | GET | Request : {}
2021-06-15 20:06:36 | /errorHandler.js(30) | 3o0WIJfXoetqU6fBpk7TSyf8BozVsDJv | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:37 | /errorHandler.js(30) | b28K16Clr4q6bLy9hedexEtFubY1nPQ5 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:37 | /errorHandler.js(30) | b28K16Clr4q6bLy9hedexEtFubY1nPQ5 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:37 | /errorHandler.js(30) | eQcEEVWMqDffwxwOpdDPuZ8xpaiM2VrL | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:38 | /errorHandler.js(30) | kZUjQh6RtMVxe7EM4hhDCxUMbWPYaGXL | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:39 | /errorHandler.js(30) | 2GFt310R0lOBYpMzflB6wcs9wFoWLc53 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:40 | /errorHandler.js(30) | MEQ7hHjssFLl2RGYmzJcrWjVFq9b7B84 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:41 | /errorHandler.js(30) | bimtSwkO9vuntlcysEM48LmUhtcsVieU | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:41 | /errorHandler.js(30) | QEA4rYYfxKqGONCBs3aDlKr7L1DSB9xl | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | URL : http://10.0.4.176:2001/health | GET | Request : {}
2021-06-15 20:06:42 | /errorHandler.js(30) | 61GdFBWzW2WVuwca5xkbCXTVREQ4fNQR | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:42 | /errorHandler.js(30) | COacK2t1TZlcbT6ozybKZGHrU8p7hVn6 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:42 | /errorHandler.js(30) | GME9Biz6dMsQJovP16ADAjCD3DvneIDW | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:43 | /errorHandler.js(30) | wCm0Li6F3jzDviIp6QgkJgG7zuZ03Zrp | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:43 | /errorHandler.js(30) | dVOUR8GRutH5ZpyyheMikQ1MqChEBn4L | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:44 | /errorHandler.js(30) | EGiH4we5qeWDGFBV27P3WXAGOM3w8NGf | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-11","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:45 | /errorHandler.js(30) | znZp82uw9qed1dWuDOPe92s8dFQ5qOyc | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:45 | /errorHandler.js(30) | ui3tNuHovjn2KJI0OdGc5qsBTsIesiQz | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-06","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:46 | /errorHandler.js(30) | VAoFxAHl9yxsSTXOz1UbiiCXAoKfy4eE | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:46 | /errorHandler.js(30) | VAoFxAHl9yxsSTXOz1UbiiCXAoKfy4eE | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:47 | /errorHandler.js(30) | VAoFxAHl9yxsSTXOz1UbiiCXAoKfy4eE | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-12","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:47 | /errorHandler.js(30) | cSccztrzWNORG0x2gSxwXauIoPzSW57z | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:47 | /errorHandler.js(30) | cSccztrzWNORG0x2gSxwXauIoPzSW57z | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:49 | /errorHandler.js(30) | WcgvXRe3xVeWR4gS4P71gJegR5wa1s6f | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:49 | /errorHandler.js(30) | 0OYy1oL3MkCMH2dPdccCyh0BKmRicMO7 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getWaiting?page=1&size=10&appointmentDateStart=2021-06-15&appointmentDateEnd=2021-06-15&search=tanya | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-15","appointmentDateEnd":"2021-06-15","search":"tanya","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:06:49 | /errorHandler.js(30) | paYivL05xBCgeQBoAzN7yvG9LNrjZrrw | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:50 | /errorHandler.js(30) | fjRGtXsHTSghVJc6WMzXpjR3WTK1MEcC | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-07","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:51 | /errorHandler.js(30) | l1PqoxO19N1FcTUhBAYCtLbExhz5FrIV | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getCancelledBookings?page=1&size=10&search=2898481 | GET | Request : {"page":"1","size":"10","search":"2898481","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:06:51 | /errorHandler.js(30) | l1PqoxO19N1FcTUhBAYCtLbExhz5FrIV | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getPatientAnswer/60c93bbcf6991c001f8dfa66 | GET | Request : {}
2021-06-15 20:06:51 | /errorHandler.js(30) | RXPFcMSVHqcQia4PZxGAPGrbVcvqJHhH | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-09","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:52 | /errorHandler.js(30) | 6NQM7idREs9dNa6ZSIJNNyz1DpoXFutt | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:53 | /errorHandler.js(30) | hard4cE0njWqRsmA3SGVOS6cS6JXKkvt | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:54 | /errorHandler.js(30) | 8XV6xzLKQrwHZcBddbsSyAh62i4pDPt4 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:54 | /errorHandler.js(30) | TD0CV0e0plCz4v7p0MYNGOUDtF4TErDz | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":""}
2021-06-15 20:06:55 | /errorHandler.js(30) | KovWYc1uLAEAe9u3GoZMsqpune7qeEZw | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:55 | /errorHandler.js(30) | Zj03cwOAvJz1Bmjpvnp5iFraG1oNA18r | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-13","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:55 | /errorHandler.js(30) | Zj03cwOAvJz1Bmjpvnp5iFraG1oNA18r | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getActualArrivals?page=1&size=10&search=7318 | GET | Request : {"page":"1","size":"10","search":"7318","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:06:56 | /errorHandler.js(30) | ElFAH8UmlKSggIXh8cy3ZZb4VBtgUwom | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | URL : http://10.0.4.176:2001/health | GET | Request : {}
2021-06-15 20:06:56 | /errorHandler.js(30) | bndmcg2uo0pbI6wfJze7tCbe4XeTNIdX | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getPatientsList?page=1&size=10&search=7318 | GET | Request : {"page":"1","size":"10","search":"7318","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:06:57 | /errorHandler.js(30) | Ylv6gRLcjhYjBvbFiAcX6wrTV8fXmz8c | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:57 | /errorHandler.js(30) | BxFHUUItcLYRnJbKlo2ZF7xpa1XBq7t5 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-13","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:58 | /errorHandler.js(30) | BxFHUUItcLYRnJbKlo2ZF7xpa1XBq7t5 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:06:59 | /errorHandler.js(30) | c7Vhs5WQXvToP49bcWrqnvx0pVYoXssY | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getCancelledBookings?page=1&size=10&appointmentDateStart=2021-06-15&appointmentDateEnd=2021-06-15 | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-15","appointmentDateEnd":"2021-06-15","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:06:59 | /errorHandler.js(30) | c7Vhs5WQXvToP49bcWrqnvx0pVYoXssY | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getPatientsList?page=1&size=10&appointmentDateStart=2021-06-15&appointmentDateEnd=2021-06-15 | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-15","appointmentDateEnd":"2021-06-15","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:07:01 | /errorHandler.js(30) | ReuWmEBGW62v8oNXiaTJt47iBheDmnCr | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | URL : http://10.0.4.176:2001/health | GET | Request : {}
2021-06-15 20:07:01 | /errorHandler.js(30) | oVYRQpS4SlrZJ0qmNq9NBgtNGrttOP1g | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-13","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:07:02 | /errorHandler.js(30) | 2xL05KT4eLaJmL8KhktOQqJ4DCAy19mz | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getPatientById?id=60c91cb0f6991c001f8df67a | GET | Request : {}
2021-06-15 20:07:03 | /errorHandler.js(30) | gx5W7k57bhqLPaiOnXl4uzR0szLjn1LS | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:07:04 | /errorHandler.js(30) | dMc7wJMbuDNmNsXwqGhduIYvw1s4KNwl | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getCancelledBookings?page=1&size=10&appointmentDateStart=2021-06-15&appointmentDateEnd=2021-06-15&search=vinay | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-15","appointmentDateEnd":"2021-06-15","search":"vinay","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:07:04 | /errorHandler.js(30) | dMc7wJMbuDNmNsXwqGhduIYvw1s4KNwl | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getActualArrivals?page=1&size=10&appointmentDateStart=2021-06-15&appointmentDateEnd=2021-06-15&search=vinay | GET | Request : {"page":"1","size":"10","appointmentDateStart":"2021-06-15","appointmentDateEnd":"2021-06-15","search":"vinay","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:07:04 | /errorHandler.js(30) | ZjJWRsmv4binIFtwZDXuuWpshN5yLWO3 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:07:05 | /errorHandler.js(30) | zebMY2dHSlcYAkSsKJNm2uOVyI0YF80l | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:07:05 | /errorHandler.js(30) | JghlOrLr5BCUEgzrcw1ogrsNAyB0Juvl | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-14","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:07:06 | /errorHandler.js(30) | 8a8WnreFPpcZB83kP54OvMJH9AVIWKib | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getCancelledBookings?page=1&size=10&search=2898481 | GET | Request : {"page":"1","size":"10","search":"2898481","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:07:08 | /errorHandler.js(30) | v3NrZZIKpqQtOt6ablKTXfMvBcH8NnMI | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:07:09 | /errorHandler.js(30) | pisw8aG1t6ZXJnUYHEYWiPFKKBUxCOTi | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-13","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:07:09 | /errorHandler.js(30) | pisw8aG1t6ZXJnUYHEYWiPFKKBUxCOTi | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:07:11 | /errorHandler.js(30) | 9PcD9b3MgoG5zV31kD0c7GSso46a6mQy | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:07:13 | /errorHandler.js(30) | 7N7HlUlCHrmLKMdpLwT0TceDZPkQ1zGe | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/updatePatient | POST | Request : {"screeningResult":"low","clinicId":"60a6994c58b1f5001fcaf9d9","firstName":"Vinay","lastName":"Talwar","gender":"Male","ohip":"2036309249yl","mobileNumber":"4165672377","secondarymobileNumber":"","address":"127 leadership drive","city":"","province":"","country":"","postalcode":"L6Y5T3","bookedDateTime":"2021-06-15T04:00:00.000Z","appointmentLocation":"60a6994c58b1f5001fcaf9d9","physician":"","assessbydoctor":"Pending","callback":"Pending","checkout":"Checked-Out","date":"2021-06-15","dob":"1983-08-24","age":37,"email":"Vinaytalwar@gmail.com","notes":"Cfr","assessmentTime":"","results":"Pending","notesTime":"Jun 15,07:53 pm","primaryDoctorId":"609d7360da868b001f0ec65b","referenceOutbreakNumber":"0000000000","symptomOnsetOfContact":"","symptomOnset":"","reasonCode":"Dose 2","location":"EG Vaccine Walk-IN","updatedAt":"2021-06-15 20:07:13","clinicEmailId":"embassygrandcovid@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 Gore Road","clinicCity":"Brampton","bookingId":"60c93d804cb722001f679170"}
2021-06-15 20:07:13 | /errorHandler.js(30) | 7N7HlUlCHrmLKMdpLwT0TceDZPkQ1zGe | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getPatientsList?page=1&size=10 | GET | Request : {"page":"1","size":"10","clinicId":["60a6994c58b1f5001fcaf9d9","609be7f8f132c1001fb007c4","60be41543dc5a9001f5c1f67"]}
2021-06-15 20:07:14 | /errorHandler.js(30) | ebbQ1sZydGsveBdADmFUANlqmhXgXGNd | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 20:07:16 | /errorHandler.js(30) | WZy5rw0GDNHM91EIolGMLpG33iXyAhhr | [info] | IP - ::ffff:10.0.4.135 | clientIP - ::ffff:10.0.4.135 | URL : http://10.0.4.176:2001/health | GET | Request : {}
2021-06-15 20:07:17 | /errorHandler.js(30) | MT1i4StjYjJ838SgyZzHZpuGUMG2zgrs | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
